"id","related","mention_id","table_id","checked"
176521,True,109422,204390,False
281436,True,179132,304212,False
77024,True,48220,97868,False
289336,True,183772,316647,False
272945,True,173514,298800,True
64696,True,39698,84507,False
37175,True,22859,42816,False
174167,True,107933,201763,False
194406,True,121985,219851,False
79166,True,49676,102129,False
176519,True,109420,204390,False
81618,True,51383,104516,True
243996,True,153732,271713,True
261697,True,166316,286883,False
117369,True,74593,141695,True
154071,True,95500,182072,False
273085,True,173629,298911,False
231539,True,144116,262701,False
255894,False,161670,281361,True
261688,True,166307,286876,False
301202,True,192765,324410,False
219709,True,137706,240485,False
138545,True,87497,167505,False
11575,True,6953,9379,False
177448,False,110110,205367,True
137097,True,86414,166600,False
297824,False,189805,322289,True
246021,True,155323,273193,False
71934,True,44544,93442,False
297950,True,189929,322333,False
231042,False,143778,262393,True
261701,True,166320,286889,False
64713,True,39713,84551,False
84989,True,53098,107111,False
53952,True,34454,75549,True
241732,False,152010,269667,True
230317,False,143245,261660,True
299599,True,191291,323561,True
266604,True,169545,292237,False
176501,True,109402,204371,False
37173,True,22857,42816,True
11074,True,6665,8125,False
219710,True,137707,240485,False
37170,True,22855,42816,True
135181,True,85005,165042,True
76901,True,48130,97619,False
174794,True,108390,202452,False
195185,True,122584,220558,False
246011,True,155310,273187,False
217331,True,135968,237937,True
134911,True,84789,164820,False
11346,True,6784,8788,True
178840,True,110970,207406,False
81669,True,51412,104670,True
35938,True,21962,42412,False
254114,True,160142,280276,False
224641,True,140260,248399,False
75410,True,47138,96403,False
272797,False,173435,298684,False
242860,False,152931,270726,False
172070,True,106835,199396,False
166963,True,103327,192692,False
25354,True,16001,21687,False
61520,True,38392,80895,False
11394,True,6824,8920,False
266612,True,169553,292299,False
218779,True,136997,239407,False
19062,True,11649,16795,False
25413,True,16036,22013,False
16614,True,10240,14154,False
178806,True,110947,207324,False
25315,True,15975,21453,False
289363,True,183785,316659,False
225552,True,140531,252909,True
250204,True,157923,277503,False
210423,True,132334,234306,False
137106,True,86424,166608,False
148021,True,92897,178388,False
125479,True,79364,157559,False
267484,True,170169,293004,False
230584,True,143427,262087,False
257959,True,163383,282138,False
91593,True,58255,113715,False
251514,True,158655,278340,False
64676,False,39683,84487,True
48452,True,30761,70384,False
171293,True,106404,197597,False
16024,True,9763,13569,True
218789,True,137003,239499,False
175865,True,109054,203624,False
174033,True,107829,201373,False
170199,True,105577,196689,False
254130,True,160152,280279,True
137173,True,86472,166666,False
288673,True,183274,315804,False
279341,True,177976,303351,False
229288,True,142690,259481,False
219690,True,137687,240466,False
154299,True,95544,182322,False
276148,True,175973,301473,False
81386,True,51296,104060,True
67732,True,41857,90785,False
197835,True,124504,222507,False
266605,True,169546,292237,False
193124,True,120844,219020,False
176898,True,109768,204653,True
178833,True,110963,207339,False
254111,True,160139,280275,False
231505,True,144103,262694,False
212718,True,134135,235841,False
210568,True,132433,234380,False
187016,True,116411,214434,False
159591,True,98261,186012,False
50668,True,32538,72199,False
42067,True,25850,54342,True
136139,True,85706,166158,False
77541,True,48542,99355,False
15981,True,9736,13490,False
3320,False,2316,2031,True
34415,True,20901,41486,False
210475,True,132378,234342,False
249793,True,157637,276764,False
25017,True,15829,20378,False
159360,True,98228,185774,False
171649,True,106595,198403,False
11122,True,6696,8259,True
183619,True,114371,211010,False
136135,True,85704,166158,False
241736,True,152012,269667,False
37210,True,22894,42848,True
106877,True,67537,127175,True
115055,False,73333,137044,True
175296,True,108660,203075,True
266566,True,169513,291968,False
178854,True,110980,207465,False
301195,True,192758,324397,False
178839,True,110969,207367,True
1369,True,1030,839,False
48799,False,31073,70592,True
65422,False,40277,85284,True
16079,True,9806,13675,False
230159,True,143183,261538,False
186008,False,115581,213726,True
3075,True,2075,1746,True
266603,True,169544,292237,False
217499,True,136062,238241,False
195189,True,122588,220558,False
16647,True,10270,14175,True
240113,True,150931,268579,False
240111,True,150929,268579,False
218796,True,137008,239528,False
242819,True,152908,270693,False
212616,True,134045,235669,False
171647,True,106593,198403,False
178855,True,110981,207465,False
214519,True,135151,236958,True
154097,True,95508,182115,False
248770,True,156885,275660,False
61638,False,38416,80936,True
11132,True,6704,8312,False
116074,True,74005,138660,False
11717,True,7061,9476,True
302730,True,193881,325261,True
174068,True,107851,201527,False
144949,True,91166,175675,False
270876,True,172113,297529,False
191792,True,119908,218376,False
105613,True,66588,124621,False
212701,True,134118,235817,False
154101,True,95510,182115,False
178804,True,110943,207324,False
147389,True,92737,177891,False
92853,True,59147,114714,False
87235,True,54851,110418,False
47218,True,29758,69644,True
301,False,213,217,True
241184,True,151620,269226,False
170102,True,105521,196619,False
220048,True,137944,240653,True
267836,True,170482,293290,False
261695,True,166314,286878,False
174031,True,107827,201366,False
14758,True,8878,11868,True
115161,True,73420,137168,False
160168,True,98641,186428,True
71004,True,43889,92783,True
235090,True,147014,265722,True
26350,True,16558,24043,False
85329,True,53382,107362,False
230519,True,143362,261954,False
230492,True,143339,261902,False
174908,True,108463,202602,True
3104,True,2094,1769,True
77055,True,48253,97961,False
11755,True,7093,9512,True
194405,True,121984,219851,False
171760,True,106642,198642,False
7999,False,4730,6226,True
230326,True,143238,261660,False
210452,False,132360,234325,True
71884,True,44504,93357,False
49507,True,31654,71072,False
25431,True,16050,22092,False
260222,True,165324,283771,True
231563,True,144124,262712,True
191931,True,119954,218408,False
291968,True,185886,318039,False
272318,True,173083,298444,False
231381,True,144045,262648,False
154379,True,95549,182385,True
177571,True,110200,205547,True
190142,True,118868,217344,False
280944,True,178756,303994,False
251541,True,158677,278361,False
212661,True,134090,235762,False
144819,True,91081,175618,False
137140,True,86445,166632,False
174737,True,108349,202393,False
289704,True,184119,316850,False
231482,True,144094,262686,False
265328,True,168511,290458,True
241265,True,151662,269295,True
301220,True,192783,324464,True
292461,True,186249,318213,False
159154,True,98201,185596,False
265550,True,168714,290538,False
240703,True,151356,269003,False
3316,True,2312,2022,False
25230,True,15942,21129,False
234864,True,146845,265409,True
163218,True,100799,188658,False
89169,True,56398,111965,False
107205,True,67790,128049,False
174027,True,107824,201326,False
261375,True,166121,284737,False
250238,True,157950,277743,False
261282,True,166073,284708,False
217296,True,135946,237891,True
251507,True,158646,278330,False
15954,True,9713,13411,False
276202,True,176010,301862,False
181975,True,112933,209893,False
144804,True,91067,175592,False
137168,True,86467,166659,False
212602,True,134031,235653,False
224643,True,140261,248399,False
227135,True,141337,258220,True
120417,True,76149,148804,False
114907,True,73190,136927,False
51677,True,33300,72890,False
134924,True,84802,164839,True
144951,True,91168,175675,False
174047,True,107836,201431,False
29353,True,18360,31710,False
234887,False,146870,265434,False
17267,True,10762,14950,False
260565,True,165567,284100,False
182017,True,112965,209932,False
64780,True,39748,84666,False
276164,True,175981,301561,False
25240,True,15948,21129,False
182005,True,112949,209905,False
219692,True,137689,240473,False
217183,True,135849,237801,False
52045,True,33572,73272,True
255900,True,161674,281376,False
189315,True,118148,216738,False
55955,True,35541,76470,True
174049,True,107838,201431,False
114920,True,73202,136935,False
171651,True,106597,198403,False
78495,True,49198,101240,False
61627,True,38415,80936,False
25826,True,16280,22752,False
302729,True,193880,325261,False
222842,True,139429,242933,False
16617,True,10234,14154,False
301178,True,192741,324343,False
174007,True,107803,201285,False
297820,False,189807,322289,True
16073,True,9800,13654,False
242877,False,152941,270742,False
250187,True,157912,277382,False
52043,True,33570,73272,False
147315,True,92707,177851,False
147048,True,92669,177759,True
229297,True,142699,259482,False
194425,True,122004,219855,False
25066,True,15871,20417,True
290853,False,184935,317368,True
183207,True,114023,210712,False
25334,True,15992,21575,False
186026,True,115600,213765,False
185423,True,115279,212724,False
246036,True,155333,273199,False
154178,True,95516,182175,False
14557,True,8716,11744,False
182951,True,113835,210469,False
25412,True,16034,22013,False
250173,True,157905,277324,False
230583,True,143426,262087,False
170127,True,105539,196642,False
75391,True,47121,96349,True
6955,True,4184,5929,False
297951,True,189930,322333,False
29416,True,18385,31860,False
250254,True,157960,277836,False
11445,True,6870,9178,True
218748,True,136986,239319,False
194179,True,121750,219622,True
25803,True,16258,22625,False
206330,True,130073,228538,False
25813,True,16267,22680,False
71923,True,44536,93425,False
178793,True,110926,207234,False
270773,True,172052,297364,False
171618,True,106576,198331,False
25242,True,15949,21129,False
231553,True,144121,262708,False
14759,True,8879,11868,False
159356,True,98226,185774,False
257986,True,163411,282170,False
115247,True,73494,137305,False
26022,False,16401,23466,True
249738,True,157615,276657,False
299805,True,191487,323644,False
171304,True,106412,197600,True
301185,True,192748,324370,False
286963,True,182344,312288,True
159148,True,98194,185567,False
111079,False,70453,133999,True
179440,True,111278,208201,False
159381,True,98232,185804,False
186083,True,115617,213813,False
301218,True,192781,324464,False
297307,True,189389,321740,False
14559,True,8718,11744,True
48797,True,31071,70592,False
47213,True,29750,69638,True
51918,True,33480,73015,False
250225,True,157938,277654,False
214554,True,135187,237008,False
186137,False,115641,213868,True
301214,True,192777,324450,False
181922,True,112906,209874,False
171907,True,106741,198896,True
240156,True,150975,268601,False
75452,True,47181,96464,True
249701,True,157597,276553,False
222801,True,139402,242823,False
34265,True,20821,41395,True
172111,True,106861,199528,False
35980,True,21968,42419,False
230522,True,143365,261954,False
210484,True,132381,234342,False
266513,False,169488,291699,True
94979,True,60460,116169,False
29495,True,18418,32100,False
67657,True,41801,90742,False
11071,True,6664,8125,True
219682,True,137682,240449,False
37148,True,22832,42791,False
29501,True,18420,32100,False
115232,True,73476,137272,False
212639,True,134070,235727,False
177169,False,109957,205041,True
261686,True,166305,286874,False
148225,True,92965,178474,False
86145,True,53999,108370,False
138704,True,87624,167640,False
928,True,687,687,False
26085,True,16458,23589,False
218823,True,137032,239718,False
194925,True,122406,220120,False
270860,True,172097,297481,True
230490,True,143337,261902,False
7987,True,4719,6222,False
51038,False,32820,72505,True
137096,True,86417,166600,False
156697,True,96968,184073,False
134912,True,84790,164820,False
276249,True,176040,302105,False
47206,True,29744,69633,True
77025,False,48221,97868,True
230417,True,143290,261772,False
148299,True,92986,178527,False
181884,True,112878,209866,False
117405,False,74617,141826,True
89199,True,56429,111995,True
175129,True,108549,202798,False
115124,True,73395,137112,False
228548,False,142219,258980,True
159120,True,98183,185514,False
19054,True,11636,16743,False
155405,True,96356,183252,False
64776,True,39747,84666,False
274287,True,174495,299698,False
11643,True,7002,9411,False
182975,True,113844,210469,False
170172,True,105552,196654,False
209783,True,131843,233942,False
266584,True,169526,292059,False
177631,True,110257,205752,False
135225,True,85035,165064,False
16751,True,10365,14255,False
276200,True,176008,301832,False
231547,True,144118,262708,False
186062,True,115611,213813,False
115165,False,73424,137168,True
15995,True,9751,13538,False
929,True,688,687,True
53953,True,34455,75549,False
252770,True,159437,279254,False
267454,False,170155,292997,True
280946,True,178757,303994,False
174881,True,108454,202572,True
125940,True,79512,157716,False
291420,True,185419,317673,False
178843,True,110973,207406,False
37155,True,22840,42806,True
285088,True,181722,307024,False
117366,False,74592,141693,True
34767,True,21117,41709,False
297787,False,189784,322218,True
173990,True,107789,201272,False
16054,True,9782,13612,False
255409,True,161252,281068,False
250232,True,157945,277664,False
261033,True,165885,284475,False
16532,True,10166,14120,False
285059,False,181709,307013,False
262380,False,166703,287565,True
230197,True,143199,261585,False
137110,True,86430,166618,False
138552,True,87501,167505,False
198982,True,124996,224091,False
221911,True,138723,241724,True
240696,True,151350,268999,False
37183,True,22871,42821,True
249676,True,157586,276502,False
177703,True,110308,206001,False
174803,True,108401,202466,False
235097,True,147016,265721,False
11715,True,7060,9476,True
92847,True,59142,114711,False
1372,True,1045,839,False
159772,True,98337,186251,False
135407,True,85188,165206,False
115195,True,73455,137227,False
25810,True,16264,22643,False
55896,True,35506,76403,False
178796,True,110925,207234,True
182704,True,113586,210370,False
291032,True,185111,317382,True
266577,True,169522,292027,False
290852,False,184934,317368,True
267765,False,170402,293267,True
124785,True,79009,157185,False
35859,True,21912,42383,False
138631,True,87575,167597,False
218812,True,137021,239648,False
219705,True,137702,240482,False
301443,True,192985,324507,False
152581,True,94662,180956,False
64697,True,39699,84507,False
173971,True,107774,201168,True
115151,True,73413,137152,False
114899,True,73188,136927,True
144889,True,91116,175657,False
74974,False,46814,96064,True
294023,True,187553,318732,True
212662,True,134091,235762,False
25845,True,16299,22890,False
224638,False,140263,248400,True
44416,True,27479,61966,False
34714,True,21109,41688,False
214543,True,135176,236988,True
117691,False,74808,143240,True
159160,True,98203,185596,False
135229,True,85042,165074,False
25336,True,15993,21575,False
298910,True,190706,323119,False
240162,True,150978,268601,False
211439,True,133035,234852,False
89186,True,56413,111983,True
173912,True,107737,201090,False
51673,True,33298,72890,False
235525,False,147364,265993,True
206341,True,130081,228543,False
214551,True,135184,237001,False
2684,True,1853,1592,False
300078,True,191760,323681,False
212623,True,134052,235686,False
115157,True,73429,137168,False
170146,True,105543,196648,False
186010,True,115583,213726,False
297300,True,189382,321739,False
218825,True,137033,239768,False
192311,False,120240,218536,True
20400,True,12467,18019,False
300079,True,191761,323681,False
214550,True,135183,236995,False
100932,True,64329,121600,False
3078,True,2078,1746,True
266597,True,169539,292178,False
16839,True,10425,14392,False
71399,True,44155,93048,False
25019,True,15831,20378,False
79035,True,49617,102055,False
159653,True,98277,186085,False
65416,True,40283,85285,False
125471,True,79357,157559,False
269116,True,171166,294622,False
160296,False,98750,186552,True
288667,True,183268,315804,False
222871,True,139446,242973,False
159595,True,98263,186012,False
11713,True,7058,9476,True
195880,True,123155,221115,False
168191,True,104286,193759,False
246035,True,155336,273199,False
182707,True,113589,210374,False
178838,True,110968,207367,False
81428,True,51316,104185,True
235094,True,147012,265718,False
11399,True,6829,8950,True
186139,False,115642,213868,True
126020,True,79545,157745,True
246008,True,155307,273187,False
212603,True,134032,235653,False
270887,True,172124,297556,False
66659,False,41148,88368,True
71608,True,44335,93153,False
195375,True,122723,220741,False
178863,True,110988,207495,False
175897,True,109069,203649,False
211931,False,133466,235106,True
230091,True,143148,261473,False
134945,True,84820,164871,True
250236,True,157948,277714,False
25848,True,16302,22920,False
218826,True,137034,239768,False
250219,True,157932,277594,False
230181,True,143203,261585,False
287159,True,182416,313098,False
272798,True,173436,298684,False
159008,True,98106,185290,False
11632,True,6998,9411,False
182703,True,113585,210370,False
50829,False,32684,72277,False
217501,True,136064,238241,False
174484,True,108182,202118,False
262381,False,166704,287565,True
181897,True,112891,209865,False
187291,True,116633,214666,False
117399,True,74619,141826,False
174184,True,107948,201797,False
301207,True,192770,324424,False
163210,True,100795,188658,False
257996,True,163421,282190,False
182710,True,113592,210378,False
34716,True,21111,41700,False
11120,True,6695,8259,True
182736,True,113619,210391,False
194554,True,122127,219886,False
48451,True,30760,70373,False
85012,True,53110,107124,False
170208,True,105585,196699,False
14543,True,8702,11729,True
147344,True,92719,177857,False
49503,False,31651,71072,True
175217,True,108607,202910,False
174011,True,107807,201304,False
34830,True,21194,41740,False
210428,True,132331,234306,True
16083,True,9808,13664,False
147313,True,92706,177851,False
261683,True,166302,286874,False
178805,True,110945,207324,False
280948,True,178759,303994,False
126028,True,79548,157745,True
125898,True,79503,157710,True
115220,True,73467,137256,False
39053,True,23889,45720,False
280209,True,178175,303582,False
212637,True,134068,235727,False
250243,True,157955,277773,False
225441,False,140478,251802,True
138648,True,87580,167606,False
117694,True,74811,143240,False
217506,True,136069,238241,False
174290,True,108010,202039,False
292457,True,186247,318213,False
47695,True,30142,69959,False
71999,True,44585,93532,False
233461,True,145769,264674,False
79164,True,49674,102129,False
212705,True,134121,235817,False
270874,True,172111,297529,False
164213,True,101587,189409,False
91595,True,58257,113715,False
193445,True,121145,219122,False
214542,True,135175,236988,False
147323,True,92711,177851,False
114922,True,73203,136935,True
195315,True,122674,220663,False
115273,True,73508,137350,False
176551,True,109453,204422,False
231548,True,144119,262708,False
231386,True,144051,262650,False
276208,True,176016,301892,False
217504,True,136067,238241,False
171276,True,106395,197582,False
75395,True,47126,96374,False
114051,True,72581,136271,False
181985,True,112942,209898,False
194427,True,122006,219855,False
175167,True,108565,202816,False
250150,True,157896,277234,False
155485,True,96415,183337,False
238140,False,149221,267901,True
48498,True,30803,70422,False
274286,True,174494,299698,False
16053,True,9781,13612,False
4017,True,2850,3198,False
174229,True,107980,201910,True
194556,True,122130,219885,False
25807,True,16260,22625,True
99033,False,63513,119216,True
170177,True,105558,196661,False
217301,True,135951,237907,False
197837,True,124506,222507,False
168195,True,104290,193759,True
241307,True,151668,269313,False
110066,False,69728,132947,True
12528,False,7536,10705,True
230547,True,143390,262004,False
115091,True,73370,137082,False
176922,True,109794,204708,False
151318,True,93830,180046,False
230430,True,143297,261788,False
231369,True,144043,262644,False
177635,True,110261,205752,False
164215,True,101588,189409,False
289688,True,184111,316832,False
230493,True,143340,261902,False
160885,True,99066,186871,True
86954,True,54660,110015,True
95,True,79,68,False
135411,True,85190,165206,False
35894,True,21920,42393,False
125933,True,79510,157715,True
270817,True,172077,297432,False
231363,True,144041,262644,False
181945,True,112912,209881,False
181338,True,112468,209659,False
185857,True,115497,213412,False
2303,True,1589,1275,False
214521,True,135154,236965,False
146954,True,92571,177718,False
42071,True,25852,54342,True
260229,True,165331,283781,True
144763,True,91037,175547,False
138890,True,87750,167723,False
144950,True,91167,175675,False
270825,True,172081,297442,False
153561,True,95400,181519,False
174482,True,108179,202110,False
159358,True,98227,185774,False
86141,True,53997,108370,False
31552,True,19502,36378,False
29534,True,18443,32259,True
176506,True,109407,204379,False
230498,False,143342,261902,True
174913,False,108468,202626,True
3073,True,2074,1746,True
115215,True,73462,137245,False
55832,True,35493,76376,False
230539,True,143382,262004,False
195371,True,122720,220734,False
71002,False,43888,92783,True
173997,True,107795,201244,False
218747,True,136984,239290,False
138708,True,87626,167640,False
174754,True,108364,202426,False
276216,True,176023,301951,False
87430,True,55011,110538,True
22494,True,13823,18864,True
194312,True,121895,219829,False
214527,True,135160,236979,False
11455,True,6871,9178,True
7997,True,4729,6226,False
19657,True,12085,17334,False
290838,True,184916,317362,False
115158,False,73430,137168,True
55918,True,35508,76416,True
265229,True,168398,290429,False
176538,True,109441,204405,False
44394,True,27461,61894,False
243249,False,153226,271213,True
245995,True,155294,273183,False
228396,False,142185,258926,True
161887,True,99725,187579,True
210531,True,132405,234362,False
266572,True,169516,291968,False
147392,True,92736,177891,False
115271,True,73507,137340,False
183618,True,114370,211010,False
255925,True,161699,281489,False
15993,True,9749,13538,False
14560,True,8719,11758,True
230427,True,143295,261772,False
194421,True,122000,219855,False
14556,True,8715,11744,False
174790,True,108386,202452,False
174472,True,108169,202099,False
174232,True,107983,201910,True
165124,True,102062,190767,False
115159,False,73431,137168,True
16521,True,10160,14093,False
249754,True,157626,276689,False
25258,True,15951,21171,False
174010,True,107806,201304,False
187290,True,116631,214666,False
176244,False,109243,204054,True
233462,True,145770,264674,False
159458,True,98243,185879,False
186027,True,115601,213765,False
135160,True,84991,165017,False
174157,True,107915,201700,False
159488,True,98245,185908,False
124653,True,78911,157120,False
55945,True,35513,76430,False
221909,True,138721,241724,True
11205,True,6723,8485,False
231457,True,144087,262681,False
55943,True,35512,76430,True
137153,True,86456,166642,False
218778,True,136996,239407,False
231275,True,143977,262615,False
94285,False,59968,115640,True
185585,True,115363,213082,False
261677,True,166296,286868,False
163598,False,101104,188885,False
70866,True,43755,92751,False
11371,True,6802,8857,False
212430,True,133874,235425,False
212685,True,134102,235785,False
185606,True,115378,213178,False
219685,True,137681,240449,True
48857,True,31120,70707,False
195323,True,122685,220687,False
230560,True,143403,262020,False
82273,True,51721,105896,False
153187,True,95106,181345,False
144815,False,91077,175618,True
55094,True,35260,76134,True
34834,True,21197,41740,False
107357,True,67859,128401,False
214556,True,135189,237008,False
15973,True,9730,13473,False
222882,True,139452,243009,False
56551,False,35802,76685,True
191645,True,119802,218337,False
127382,True,80538,158573,False
177453,True,110113,205367,True
255913,True,161687,281423,True
216879,True,135611,237543,False
234423,True,146463,265143,True
268349,True,170902,293563,True
163214,True,100797,188658,False
68085,True,42146,90981,False
212600,True,134029,235640,False
174660,True,108297,202312,False
212717,True,134134,235841,False
127385,True,80541,158573,False
288672,True,183273,315804,False
181999,True,112948,209905,False
255875,True,161654,281285,False
231448,True,144081,262673,False
11401,True,6831,8930,False
81389,True,51297,104060,True
250197,True,157918,277474,False
249663,True,157577,276452,False
218768,True,136992,239378,False
210476,True,132379,234342,False
183628,True,114374,211010,False
212676,True,134098,235779,False
210450,True,132359,234312,False
178830,True,110960,207339,False
174138,True,107901,201631,False
177208,True,109985,205073,False
301180,True,192743,324343,False
144888,True,91115,175657,False
299263,True,191025,323389,False
175166,True,108564,202816,False
114213,True,72675,136460,True
271035,True,172200,297763,False
165692,True,102311,191341,False
230494,True,143341,261902,False
266524,True,169494,291759,False
153780,True,95461,181803,False
217498,True,136061,238241,False
182015,True,112960,209921,False
11684,True,7026,9440,False
298,True,210,217,True
114926,True,73205,136935,True
81469,True,51330,104266,False
81450,True,51326,104266,True
230579,True,143422,262068,False
91636,True,58292,113722,False
3137,True,2113,1784,True
165113,True,102068,190767,False
135414,True,85191,165206,False
83781,True,52289,106591,True
280161,True,178140,303529,False
107225,True,67805,128136,False
250189,True,157914,277413,False
217294,True,135944,237891,True
138635,True,87570,167599,False
176523,True,109424,204390,False
75428,True,47157,96428,True
55949,True,35515,76430,False
16869,True,10448,14458,False
25367,True,16014,21816,False
219695,True,137692,240473,False
175208,True,108602,202895,True
126035,True,79551,157752,False
115162,True,73421,137168,False
3131,True,2107,1784,False
231585,True,144132,262716,False
219712,True,137709,240485,False
75392,True,47122,96349,True
250273,True,157969,277897,False
181984,True,112941,209898,False
177679,True,110288,205889,True
37192,True,22878,42823,False
230548,True,143391,262004,True
122072,True,77062,153209,True
16019,True,9765,13569,False
276155,True,175978,301532,False
181928,True,112903,209874,False
115202,True,73457,137233,False
214540,True,135173,236988,False
89536,True,56720,112274,False
64688,True,39695,84498,True
266517,True,169490,291728,False
47848,True,30338,69996,True
260577,True,165573,284105,False
117462,True,74639,142160,False
266470,False,169458,291605,True
181878,True,112872,209863,False
302560,True,193712,325152,True
12541,False,7538,10705,True
186227,False,115709,213974,True
159166,True,98205,185596,False
16804,True,10401,14311,False
178794,True,110923,207234,False
11654,True,7011,9440,True
105614,True,66589,124621,True
181899,True,112893,209865,False
175143,True,108553,202798,False
115238,True,73482,137272,False
186006,True,115579,213726,False
48825,True,31086,70630,False
301211,True,192774,324437,False
176553,True,109455,204423,False
195097,True,122511,220363,False
235336,True,147196,265939,True
66406,True,40970,87725,False
218730,True,136975,239199,False
138563,True,87514,167517,False
242607,True,152736,270425,False
138699,False,87616,167640,True
217293,True,135943,237891,True
270753,True,172047,297353,False
177699,True,110304,205976,True
276139,True,175966,301413,False
276158,True,175979,301532,False
174658,True,108296,202312,False
135223,True,85034,165064,False
171617,False,106575,198331,True
212592,True,134021,235630,False
212686,True,134103,235785,False
182963,True,113839,210469,False
75427,True,47156,96418,True
289366,False,183788,316668,False
287017,True,182360,312443,False
270812,True,172074,297420,False
222893,True,139455,243009,False
174019,True,107815,201333,False
17268,True,10766,14948,False
76937,True,48161,97699,False
120434,False,76153,148850,False
130776,True,82763,160807,False
138668,True,87600,167616,False
19677,True,12105,17376,False
4414,True,3127,3440,False
12685,True,7596,10742,True
230419,True,143291,261772,False
43594,True,26962,60015,False
230137,True,143173,261512,False
23989,True,14954,19810,False
276153,True,175977,301532,True
114216,True,72677,136460,False
217385,True,136004,238027,True
175877,True,109059,203635,False
194649,True,122178,219900,False
181336,True,112466,209658,False
65460,True,40299,85290,False
11217,True,6745,8591,True
166965,True,103329,192692,False
183625,True,114372,211010,False
37199,True,22884,42833,True
64742,True,39712,84551,True
212719,True,134136,235854,False
225542,False,140534,252909,True
251516,True,158654,278340,False
147345,True,92720,177857,False
250205,True,157924,277503,False
48506,True,30802,70422,False
6956,True,4185,5929,False
230147,True,143187,261538,False
230555,True,143398,262020,True
162097,True,99893,187722,True
143817,True,90441,174242,False
174824,True,108406,202506,False
165116,True,102064,190767,False
137145,True,86448,166634,False
235528,True,147375,265996,False
182734,True,113617,210390,False
249682,True,157589,276527,True
107195,True,67781,127994,False
218835,True,137043,239859,False
14528,True,8688,11711,False
300072,True,191753,323679,False
227357,True,141499,258393,False
73461,True,45637,94842,False
266593,True,169535,292148,False
257977,True,163402,282165,False
188441,True,117394,216144,True
115198,True,73458,137233,False
197866,True,124518,222517,False
147319,True,92709,177851,False
170168,True,105548,196654,False
100936,True,64331,121600,False
86910,True,54624,109979,False
254113,True,160141,280275,True
16077,True,9804,13675,False
135108,False,84970,164988,True
130779,True,82766,160807,False
274288,True,174496,299698,False
251345,True,158504,278266,True
194190,True,121754,219622,False
177653,True,110268,205780,True
186165,True,115664,213923,True
217384,True,136003,238027,True
130979,True,82893,161122,False
219691,True,137688,240466,False
224622,True,140251,248240,False
120508,True,76174,148983,False
66627,False,41135,88318,True
231389,True,144052,262650,False
217316,True,135958,237918,False
163516,True,101033,188856,False
159548,True,98257,185982,False
230537,True,143380,262004,False
25836,True,16290,22824,False
16738,True,10361,14243,False
79176,True,49667,102127,False
147317,True,92708,177851,False
231373,True,144044,262644,False
11116,True,6693,8230,False
37158,True,22843,42806,False
12688,True,7599,10742,False
251542,True,158678,278361,False
217502,True,136065,238241,False
115045,True,73324,137024,False
17297,True,10774,14975,False
206733,False,130389,229333,True
89000,True,56239,111916,False
210653,True,132465,234414,False
252787,True,159444,279258,False
138584,True,87537,167547,False
117326,True,74577,141555,False
91591,True,58263,113715,False
266595,True,169537,292178,False
115234,True,73478,137272,True
122029,False,77037,153044,True
210204,True,132166,234221,True
87399,True,54985,110496,False
55920,True,35509,76416,False
115237,True,73481,137272,True
115046,True,73325,137032,False
19036,True,11618,16743,False
174160,True,107918,201730,False
211933,False,133467,235110,True
178836,True,110966,207367,False
298911,True,190707,323119,False
292419,True,186225,318210,False
230311,False,143243,261660,True
191764,True,119892,218364,False
147337,True,92715,177854,False
25425,True,16056,22092,False
211929,False,133465,235106,True
188587,True,117502,216218,True
170207,True,105584,196699,False
16867,True,10447,14458,False
212625,True,134054,235686,False
66644,True,41132,88318,True
237796,True,148995,267664,True
231035,True,143769,262392,False
270847,True,172090,297461,False
292421,True,186226,318210,False
230184,True,143204,261585,False
44433,True,27486,62011,False
29359,True,18364,31708,False
24991,True,15802,20369,False
35923,True,21916,42393,False
91592,True,58251,113714,False
266617,True,169556,292361,False
125888,True,79494,157695,True
217342,False,135978,237954,True
81253,True,51226,103779,True
249741,True,157618,276666,False
155402,True,96355,183254,True
37191,True,22876,42823,False
267835,True,170481,293290,False
240114,True,150932,268579,True
182949,True,113833,210458,False
231565,True,144125,262712,True
250157,True,157902,277294,False
135447,False,85218,165258,True
301189,True,192752,324383,False
276161,True,175980,301532,False
250201,True,157922,277474,False
24,True,23,28,False
254125,True,160147,280276,True
185826,True,115482,213377,False
250217,True,157930,277565,False
185914,True,115528,213488,False
252776,False,159440,279256,True
155502,True,96411,183339,False
7989,True,4722,6222,False
194580,True,122146,219892,True
177429,False,110097,205326,False
177051,True,109881,204906,True
37203,True,22888,42839,False
230425,True,143294,261772,False
246001,True,155300,273185,False
175867,True,109055,203624,False
159771,True,98335,186251,False
186953,True,116357,214406,True
279337,True,177970,303350,False
19480,True,11984,17182,False
11369,True,6798,8857,False
163600,False,101106,188888,True
302731,True,85185,165206,False
25338,True,15994,21575,False
135449,False,85219,165258,True
174735,False,108347,202393,True
29492,True,18417,32100,True
246039,True,155341,273201,False
194582,True,122147,219892,False
37138,True,22822,42782,False
27888,True,17426,27919,True
77071,True,48266,97978,False
230138,True,143174,261512,False
276214,True,176021,301951,False
174004,True,107800,201285,False
154336,True,95546,182354,False
34718,True,21112,41700,False
175053,True,108523,202740,False
120593,True,76195,149123,False
254123,True,160145,280276,False
8895,True,5461,6790,False
297826,True,189809,322296,True
